1	99	Secret agents.
1	100	London Mayor.
1	100	Germany.
1	100	Merkel.
1	100	Cult.
1	117	Halliburton.
1	127	Titanic.
1	128	Snow white.
1	133	Eye of Providence.
1	134	House of Saud.
1	139	Bob Corker.
1	139	Charlie Dent.
1	139	Jeff Flake.
1	139	Lynn Jenkins.
1	139	Sam Johnson.
1	139	Raul Labrador.
1	139	Frank LoBiondo.
1	139	Tim Murphy.
1	158	The Hunt for Red October.
1	189	GODFATHER III.
1	211	NK _ SpaceX.
1	236	HUMA - SA - Hussein.
1	236	DNC.
1	236	Hussein v HRC v McCain.
1	237	U1 - CA - EU - ASIA\NK.
1	237	Iran deal.
1	238	Sidley Austin.
1	239	The Asia Foundation.
1	258	ASIA.
1	365	Concourse F.
1	372	House of cards.
1	384	Bill Binney.
1	388	Iris Weinshall.
1	389	CS/Soros.
1	389	CS/Playboy.
1	389	CS/Heidi Fleiss.
1	392	[HAITI].
1	464	Loop Capital Markets.
1	520	NO SUCH AGENCY.
1	524	LOOP CAPITAL.
1	559	CS.
1	559	JB.
1	559	HA.
1	636	RUSSIA RUSSIA RUSSIA.
1	653	Newport Beach.
1	664	Austria.
1	664	Rothschild.
1	666	Soros/Clinton.
1	670	SOTU.
1	710	Asia.
1	727	Ruth Bader Ginsburg.
1	770	>James Dolan.
1	770	>Aaron swartz.
1	770	>Kevin Paulson.
1	779	Consumer Protection Agency.
1	779	Sen Warren.
1	790	JOHN PERRY BARLOW.
1	801	AG Sessions.
1	827	Stanislav Lunev.
1	834	Google/YT.
1	834	JP.
1	902	SEALS.
1	928	Angela Dorothea Kasner.
1	928	Maria.
1	930	EU.
1	947	RT Kenya.
1	947	MB.
1	953	BIDEN / CHINA.
1	953	FLYNN.
1	959	MZ.
1	964	Art of the Deal.
1	988	Iran.
1	989	Amazon.
1	992	Lexington.
1	992	Concord.
1	1006	UK.
1	1010	THE FED.
1	1010	ROTHSCHILD.
1	1015	Gateway Bridge Project.
1	1017	The Analysis Corporation (TAC).
1	1021	Supervisory Commission of Cardinals.
1	1024	Jared Cohen.
1	1071	EH CA.
1	1084	Situation Room.
1	1104	FB.
1	1104	IG.
1	1115	(Cohen).
1	1120	Xi.
1	1120	US.
1	1137	Alan.
1	1153	SC = Supreme Court.
1	1160	Armenia.
1	1161	SC - Supreme Court.
1	1161	RBG.
1	1167	23andMe.
1	1167	Anne Wojcicki.
1	1180	NYC.
1	1195	MS_13.
1	1208	Wendy.
1	1208	HUSSEIN.
1	1220	CHAI.
1	1220	HRC/BC.
1	1225	POTUS - �Wendy.�
1	1235	No name.
1	1241	EPA.
1	1245	SA -> NK.
1	1245	NK -> Armenia.
1	1249	Red Cross Iran.
1	1249	Red Cross Pakistan.
1	1249	Red Cross NK.
1	1249	Red Cross ��..
1	1250	SEC of STATE.
1	1265	C_A to SEC of STATE NK IRAN RUSSIA CHINA MX �..
1	1336	Clinton Foundation.
1	1336	FVEY.
1	1351	SESSIONS.
1	1380	Nunes.
1	1380	Gowdy.
1	1382	SIS.
1	1434	[CNN].
1	1443	BP.
1	1445	Hussein/HRC.
1	1450	Gardens by the Bay.
1	1482	Freedom Caucus.
1	1483	ARM.
1	1493	UK SIS.
1	1708	No Name.
1	1708	Clapper.
1	1708	Brennan.
1	1708	BC.
1	1728	POTUS AF1.
1	1849	Bill Paxon.
1	1849	John Dowd.
1	1893	Jeff Zucker.
1	2150	PATRIOT DAY.
1	2277	FEINSTEIN.
1	2332	CrowdStrike.
1	2390	HOUSE OF CARDS.
1	2451	Trey Gowdy!
1	2451	Bob Goodlatte!
1	2452	Jeff Sessions!
1	2516	Hyatt Regency.
1	2555	WHITAKER, HOROWITZ, HUBER, and WRAY.
1	2569	NSA.
1	2646	Posse Comitatus Act.
1	2648	Justice K.
1	2695	John Vineyard.
1	2794	The Corinthia Hotel.
1	2979	Kansas.
1	3158	THE STANDARD HOTEL.
1	3158	RACHEL CHANDLER.
1	3159	James Rothschild.
1	3194	"Fake News Media."
1	3220	CNN.
1	3319	Rogers.
1	3366	Les Wexner.
1	3410	Stealth Bomber.
1	3428	Ghislaine Maxwell.
1	3473	[MUELLER] U1.
1	3764	Crowdstrike.
1	3806	State of the Union.
1	4206	DC.
1	4310	Obama.
1	4360	Insurrection Act of 1807.
1	4380	2020 Presidential Election.
1	4952	Durham.
